dataset,dataset_label,sample_id,variant,variant_label,absolute_error,relative_error,signed_error,predicted_count,gt_count,gt_value,inside_gt_interval,within_1,within_10_pct
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_022,E2_sam2_deterministic,SAM2 mask,0,0.0,6,14,8,13.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_023,E2_sam2_deterministic,SAM2 mask,0,0.0,10,18,8,16.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_024,E2_sam2_deterministic,SAM2 mask,9,1.2857,15,19,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_025,E2_sam2_deterministic,SAM2 mask,0,0.0,1,3,2,5.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_026,E2_sam2_deterministic,SAM2 mask,5,0.4762,-5,1,6,10.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_027,E2_sam2_deterministic,SAM2 mask,0,0.0,1,9,8,17.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_028,E2_sam2_deterministic,SAM2 mask,4,0.2424,-4,3,7,16.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_029,E2_sam2_deterministic,SAM2 mask,3,1.2,6,7,1,2.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_030,E2_sam2_deterministic,SAM2 mask,22,0.5301,-22,2,24,41.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_031,E2_sam2_deterministic,SAM2 mask,2,0.3333,10,12,2,6.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_032,E2_sam2_deterministic,SAM2 mask,7,0.5385,-7,1,8,13.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_033,E2_sam2_deterministic,SAM2 mask,0,0.0,4,10,6,12.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_034,E2_sam2_deterministic,SAM2 mask,26,3.7143,32,36,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_035,E2_sam2_deterministic,SAM2 mask,2,0.2,14,18,4,10.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_036,E2_sam2_deterministic,SAM2 mask,2,0.3077,7,11,4,6.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_037,E2_sam2_deterministic,SAM2 mask,4,0.1509,-4,8,12,26.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_038,E2_sam2_deterministic,SAM2 mask,0,0.0,7,10,3,6.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_039,E2_sam2_deterministic,SAM2 mask,10,0.3125,-10,8,18,32.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_000,E2_sam2_deterministic,SAM2 mask,0,0.0,1,6,5,16.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_001,E2_sam2_deterministic,SAM2 mask,12,0.4444,-12,3,15,27.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_002,E2_sam2_deterministic,SAM2 mask,9,0.2368,-9,12,21,38.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_003,E2_sam2_deterministic,SAM2 mask,9,0.5625,-9,1,10,16.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_004,E2_sam2_deterministic,SAM2 mask,0,0.0,1,5,4,8.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_005,E2_sam2_deterministic,SAM2 mask,1,0.0408,-1,2,3,24.5,False,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_006,E2_sam2_deterministic,SAM2 mask,3,0.0385,-3,3,6,78.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_007,E2_sam2_deterministic,SAM2 mask,14,0.2569,-14,6,20,54.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_008,E2_sam2_deterministic,SAM2 mask,25,0.3497,-25,10,35,71.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_009,E2_sam2_deterministic,SAM2 mask,79,0.3735,-79,4,83,211.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_010,E2_sam2_deterministic,SAM2 mask,23,0.4946,-23,8,31,46.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_011,E2_sam2_deterministic,SAM2 mask,0,0.0,0,1,1,2.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_012,E2_sam2_deterministic,SAM2 mask,0,0.0,18,20,2,15.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_013,E2_sam2_deterministic,SAM2 mask,0,0.0,0,2,2,3.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_014,E2_sam2_deterministic,SAM2 mask,1,0.1333,10,13,3,7.5,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_015,E2_sam2_deterministic,SAM2 mask,2,0.3636,-2,1,3,5.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_016,E2_sam2_deterministic,SAM2 mask,6,0.7059,17,20,3,8.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_017,E2_sam2_deterministic,SAM2 mask,14,4.6667,18,19,1,3.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_018,E2_sam2_deterministic,SAM2 mask,4,2.6667,5,6,1,1.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_019,E2_sam2_deterministic,SAM2 mask,2,0.6667,4,6,2,3.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_020,E2_sam2_deterministic,SAM2 mask,35,8.75,39,41,2,4.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_021,E2_sam2_deterministic,SAM2 mask,0,0.0,23,46,23,37.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_022,E2_sam2_deterministic,SAM2 mask,21,2.3333,29,34,5,9.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_023,E2_sam2_deterministic,SAM2 mask,4,0.1905,-4,7,11,21.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_024,E2_sam2_deterministic,SAM2 mask,0,0.0,11,29,18,28.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_025,E2_sam2_deterministic,SAM2 mask,0,0.0,11,22,11,18.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_026,E2_sam2_deterministic,SAM2 mask,16,1.1034,27,36,9,14.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_027,E2_sam2_deterministic,SAM2 mask,4,0.0435,-4,44,48,92.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_028,E2_sam2_deterministic,SAM2 mask,0,0.0,7,32,25,54.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_029,E2_sam2_deterministic,SAM2 mask,13,0.194,-13,19,32,67.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_030,E2_sam2_deterministic,SAM2 mask,16,0.1839,-16,35,51,87.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_031,E2_sam2_deterministic,SAM2 mask,0,0.0,14,39,25,39.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_032,E2_sam2_deterministic,SAM2 mask,28,0.3544,-28,21,49,79.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_033,E2_sam2_deterministic,SAM2 mask,13,0.1781,-13,32,45,73.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_034,E2_sam2_deterministic,SAM2 mask,40,0.5263,-40,9,49,76.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_035,E2_sam2_deterministic,SAM2 mask,13,0.208,-13,20,33,62.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_036,E2_sam2_deterministic,SAM2 mask,36,0.4645,-36,8,44,77.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_037,E2_sam2_deterministic,SAM2 mask,40,0.4678,-40,10,50,85.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_038,E2_sam2_deterministic,SAM2 mask,2,0.0482,-2,22,24,41.5,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_039,E2_sam2_deterministic,SAM2 mask,9,0.2069,-9,17,26,43.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_040,E2_sam2_deterministic,SAM2 mask,21,0.359,-21,6,27,58.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_041,E2_sam2_deterministic,SAM2 mask,15,0.2362,-15,23,38,63.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_042,E2_sam2_deterministic,SAM2 mask,4,0.0708,-4,27,31,56.5,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_043,E2_sam2_deterministic,SAM2 mask,22,0.3761,-22,5,27,58.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_044,E2_sam2_deterministic,SAM2 mask,29,0.2479,-29,21,50,117.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_045,E2_sam2_deterministic,SAM2 mask,3,0.1154,-3,7,10,26.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_046,E2_sam2_deterministic,SAM2 mask,33,0.4583,-33,8,41,72.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_047,E2_sam2_deterministic,SAM2 mask,22,0.2222,-22,18,40,99.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_048,E2_sam2_deterministic,SAM2 mask,0,0.0,10,21,11,44.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_049,E2_sam2_deterministic,SAM2 mask,0,0.0,6,28,22,49.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_050,E2_sam2_deterministic,SAM2 mask,0,0.0,30,41,11,45.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E3_imggen_deterministic,ImgGen mask,2,2.0,4,4,0,1.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E3_imggen_deterministic,ImgGen mask,0,0.0,10,18,8,18.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E3_imggen_deterministic,ImgGen mask,1,0.1111,11,15,4,9.0,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E3_imggen_deterministic,ImgGen mask,0,0.0,4,9,5,17.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E3_imggen_deterministic,ImgGen mask,0,0.0,0,16,16,35.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_005,E3_imggen_deterministic,ImgGen mask,0,0.0,1,8,7,14.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_006,E3_imggen_deterministic,ImgGen mask,1,0.1,-1,4,5,10.0,False,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_007,E3_imggen_deterministic,ImgGen mask,3,0.4,10,14,4,7.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_008,E3_imggen_deterministic,ImgGen mask,1,0.2222,8,9,1,4.5,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_009,E3_imggen_deterministic,ImgGen mask,0,0.0,1,5,4,7.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_010,E3_imggen_deterministic,ImgGen mask,4,0.129,-4,11,15,31.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_011,E3_imggen_deterministic,ImgGen mask,97,6.9286,109,117,8,14.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_012,E3_imggen_deterministic,ImgGen mask,0,0.0,7,14,7,11.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_013,E3_imggen_deterministic,ImgGen mask,0,0.0,6,16,10,16.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_014,E3_imggen_deterministic,ImgGen mask,2,0.1905,-2,4,6,10.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_015,E3_imggen_deterministic,ImgGen mask,0,0.0,9,13,4,10.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_016,E3_imggen_deterministic,ImgGen mask,0,0.0,3,10,7,11.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_017,E3_imggen_deterministic,ImgGen mask,0,0.0,1,3,2,4.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_018,E3_imggen_deterministic,ImgGen mask,3,0.1875,-3,3,6,16.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_019,E3_imggen_deterministic,ImgGen mask,38,0.4393,-38,9,47,86.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_020,E3_imggen_deterministic,ImgGen mask,0,0.0,5,9,4,8.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_021,E3_imggen_deterministic,ImgGen mask,15,1.3636,25,31,6,11.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_022,E3_imggen_deterministic,ImgGen mask,6,0.4444,-6,2,8,13.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_023,E3_imggen_deterministic,ImgGen mask,0,0.0,14,22,8,16.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_024,E3_imggen_deterministic,ImgGen mask,31,4.4286,37,41,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_025,E3_imggen_deterministic,ImgGen mask,0,0.0,5,7,2,5.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_026,E3_imggen_deterministic,ImgGen mask,0,0.0,3,9,6,10.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_027,E3_imggen_deterministic,ImgGen mask,31,1.7714,50,58,8,17.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_028,E3_imggen_deterministic,ImgGen mask,5,0.303,-5,2,7,16.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_029,E3_imggen_deterministic,ImgGen mask,3,1.2,6,7,1,2.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_030,E3_imggen_deterministic,ImgGen mask,19,0.4578,-19,5,24,41.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_031,E3_imggen_deterministic,ImgGen mask,10,1.6667,18,20,2,6.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_032,E3_imggen_deterministic,ImgGen mask,4,0.3077,-4,4,8,13.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_033,E3_imggen_deterministic,ImgGen mask,0,0.0,3,9,6,12.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_034,E3_imggen_deterministic,ImgGen mask,61,8.7143,67,71,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_035,E3_imggen_deterministic,ImgGen mask,0,0.0,11,15,4,10.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_036,E3_imggen_deterministic,ImgGen mask,4,0.6154,9,13,4,6.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_037,E3_imggen_deterministic,ImgGen mask,9,0.3396,-9,3,12,26.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_038,E3_imggen_deterministic,ImgGen mask,0,0.0,4,7,3,6.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_039,E3_imggen_deterministic,ImgGen mask,10,0.3125,-10,8,18,32.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_000,E3_imggen_deterministic,ImgGen mask,7,0.4242,30,35,5,16.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_001,E3_imggen_deterministic,ImgGen mask,1,0.037,25,40,15,27.0,False,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_002,E3_imggen_deterministic,ImgGen mask,0,0.0,1,22,21,38.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_003,E3_imggen_deterministic,ImgGen mask,5,0.3125,-5,5,10,16.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_004,E3_imggen_deterministic,ImgGen mask,11,1.375,19,23,4,8.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_005,E3_imggen_deterministic,ImgGen mask,2,0.0816,-2,1,3,24.5,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_006,E3_imggen_deterministic,ImgGen mask,1,0.0128,-1,5,6,78.0,False,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_007,E3_imggen_deterministic,ImgGen mask,17,0.3119,-17,3,20,54.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_008,E3_imggen_deterministic,ImgGen mask,25,0.3497,-25,10,35,71.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_009,E3_imggen_deterministic,ImgGen mask,82,0.3877,-82,1,83,211.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_010,E3_imggen_deterministic,ImgGen mask,0,0.0,7,38,31,46.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_011,E3_imggen_deterministic,ImgGen mask,0,0.0,1,2,1,2.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_012,E3_imggen_deterministic,ImgGen mask,10,0.6667,36,38,2,15.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_013,E3_imggen_deterministic,ImgGen mask,1,0.2857,-1,1,2,3.5,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_014,E3_imggen_deterministic,ImgGen mask,3,0.4,12,15,3,7.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_015,E3_imggen_deterministic,ImgGen mask,6,1.0909,11,14,3,5.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_016,E3_imggen_deterministic,ImgGen mask,0,0.0,8,11,3,8.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_017,E3_imggen_deterministic,ImgGen mask,10,3.3333,14,15,1,3.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_018,E3_imggen_deterministic,ImgGen mask,6,4.0,7,8,1,1.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_019,E3_imggen_deterministic,ImgGen mask,4,1.3333,6,8,2,3.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_020,E3_imggen_deterministic,ImgGen mask,336,84.0,340,342,2,4.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_021,E3_imggen_deterministic,ImgGen mask,65,1.7568,93,116,23,37.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_022,E3_imggen_deterministic,ImgGen mask,433,48.1111,441,446,5,9.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_023,E3_imggen_deterministic,ImgGen mask,0,0.0,5,16,11,21.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_024,E3_imggen_deterministic,ImgGen mask,107,3.8214,127,145,18,28.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_025,E3_imggen_deterministic,ImgGen mask,0,0.0,11,22,11,18.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_026,E3_imggen_deterministic,ImgGen mask,41,2.8276,52,61,9,14.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_027,E3_imggen_deterministic,ImgGen mask,0,0.0,9,57,48,92.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_028,E3_imggen_deterministic,ImgGen mask,0,0.0,26,51,25,54.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_029,E3_imggen_deterministic,ImgGen mask,0,0.0,18,50,32,67.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_030,E3_imggen_deterministic,ImgGen mask,0,0.0,27,78,51,87.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_031,E3_imggen_deterministic,ImgGen mask,23,0.5823,52,77,25,39.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_032,E3_imggen_deterministic,ImgGen mask,12,0.1519,-12,37,49,79.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_033,E3_imggen_deterministic,ImgGen mask,16,0.2192,-16,29,45,73.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_034,E3_imggen_deterministic,ImgGen mask,42,0.5526,-42,7,49,76.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_035,E3_imggen_deterministic,ImgGen mask,237,3.792,296,329,33,62.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_036,E3_imggen_deterministic,ImgGen mask,0,0.0,22,66,44,77.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_037,E3_imggen_deterministic,ImgGen mask,0,0.0,6,56,50,85.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_038,E3_imggen_deterministic,ImgGen mask,134,3.2289,169,193,24,41.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_039,E3_imggen_deterministic,ImgGen mask,5,0.1149,-5,21,26,43.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_040,E3_imggen_deterministic,ImgGen mask,19,0.3248,-19,8,27,58.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_041,E3_imggen_deterministic,ImgGen mask,0,0.0,32,70,38,63.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_042,E3_imggen_deterministic,ImgGen mask,0,0.0,7,38,31,56.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_043,E3_imggen_deterministic,ImgGen mask,8,0.1368,-8,19,27,58.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_044,E3_imggen_deterministic,ImgGen mask,0,0.0,4,54,50,117.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_045,E3_imggen_deterministic,ImgGen mask,2,0.0769,34,44,10,26.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_046,E3_imggen_deterministic,ImgGen mask,35,0.4861,-35,6,41,72.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_047,E3_imggen_deterministic,ImgGen mask,0,0.0,86,126,40,99.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_048,E3_imggen_deterministic,ImgGen mask,0,0.0,37,48,11,44.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_049,E3_imggen_deterministic,ImgGen mask,0,0.0,25,47,22,49.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_050,E3_imggen_deterministic,ImgGen mask,0,0.0,60,71,11,45.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E4_sam2_overlay_vlm,SAM2 overlay,2,2.0,4,4,0,1.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E4_sam2_overlay_vlm,SAM2 overlay,0,0.0,4,12,8,18.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E4_sam2_overlay_vlm,SAM2 overlay,2,0.2222,12,16,4,9.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E4_sam2_overlay_vlm,SAM2 overlay,0,0.0,2,7,5,17.5,True,True,True
